"Date of Download: 2024-05-09_18:25:51"
"Search Parameters: Data Level:all  Trait List:  Trial List:11752,11828  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003756","GM14102A-6","","plot","6783971","202331BCEPR_cere_rep2_GM14102A-6_226","2","2","226","16","15","test","","","","31.779035339064","160","18.0555555555556","9.1","5","3","2","18","","10","3","","","3","3","","2","","4600","412","0","5","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003759","GM14102A-9","","plot","6783976","202331BCEPR_cere_rep2_GM14102A-9_260","2","2","260","18","11","test","","","","30.8023798574385","","55.1587301587302","27.8","5","2","1","30","","10","2","","","4","3","","1","","4750","401","0","5","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003760","GM14103A-1","","plot","6784088","202331BCEPR_cere_rep2_GM14103A-1_197","2","2","197","14","14","test","","","","32.9206832298136","250","33.3333333333333","16.8","5","3","2","16","","10","3","","","6","3","","2","","4450","425","0","10","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003763","GM14103A-12","","plot","6784018","202331BCEPR_cere_rep2_GM14103A-12_181","2","2","181","13","1","test","","","","28.8812045081005","185","80.1190476190476","40.38","5","1","1","39","","10","2","","","6","3","","1","","4600","341","0","10","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003765","GM14103A-14","","plot","6783847","202331BCEPR_cere_rep2_GM14103A-14_215","2","2","215","15","5","test","","","","28.2728665484933","","21.6269841269841","10.9","3","2","1","8","","10","2","","","1","3","","1","","4250","301","0","2","","","1","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003767","GM14103A-16","","plot","6784082","202331BCEPR_cere_rep2_GM14103A-16_196","2","2","196","14","15","test","","","","33.9324699110413","125","13.9880952380952","7.05","4","2","1","6","","10","3","","","1","3","","3","","4250","428","0","2","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003768","GM14103A-17","","plot","6783853","202331BCEPR_cere_rep2_GM14103A-17_168","2","2","168","12","13","test","","","","37.0547435588731","80","14.0873015873016","7.1","5","2","2","14","","10","3","","","2","3","","3","","4700","547","0","3","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003770","GM14103A-3","","plot","6784071","202331BCEPR_cere_rep2_GM14103A-3_172","2","2","172","12","9","test","","","","31.2823809523809","105","95.0396825396825","47.9","5","1","2","40","","10","3","","","5","3","","1","","4600","400","0","8","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003771","GM14103A-4","","plot","6783984","202331BCEPR_cere_rep2_GM14103A-4_161","2","2","161","11","11","test","","","","32.4883749718659","","29.1666666666667","14.7","5","1","1","28","","10","1","","","4","3","","2","","4900","457","0","8","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003772","GM14103A-5","","plot","6783992","202331BCEPR_cere_rep2_GM14103A-5_190","2","2","190","13","10","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003774","GM14103A-7","","plot","6783874","202331BCEPR_cere_rep2_GM14103A-7_211","2","2","211","15","1","test","","","","34.5039995252789","390","38.5912698412698","19.45","5","1","1","33","","10","1","","","5","3","","1","","4700","487","0","8","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003775","GM14103A-8","","plot","6783956","202331BCEPR_cere_rep2_GM14103A-8_269","2","2","269","18","2","test","","","","30.4652036718302","115","14.0873015873016","7.1","4","2","1","11","","10","2","","","4","3","","3","","3800","314","0","8","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003776","GM14103A-9","","plot","6783969","202331BCEPR_cere_rep2_GM14103A-9_237","2","2","237","16","4","test","","","","31.9671580473659","","68.8492063492064","34.7","5","1","2","40","","10","2","","","5","3","","1","","4550","412","0","8","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003780","GM14104A-12","","plot","6784062","202331BCEPR_cere_rep2_GM14104A-12_223","2","2","223","15","13","test","","","","32.7720930232558","210","9.12698412698412","4.6","3","1","2","6","","10","2","","","2","3","","3","","4750","450","0","5","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003777","GM14104A-1","","plot","6784035","202331BCEPR_cere_rep2_GM14104A-1_241","2","2","241","17","1","test","","","","30.00914329202","165","52.281746031746","26.35","5","2","2","26","","10","2","","","5","3","","1","","5000","401","0","6","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003782","GM14104A-3","","plot","6784075","202331BCEPR_cere_rep2_GM14104A-3_141","2","2","141","10","10","test","","","","31.6960620525059","210","31.3492063492064","15.8","5","2","2","16","","10","3","","","5","2","","2","","4600","410","0","8","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003785","GM14104A-6","","plot","6783830","202331BCEPR_cere_rep2_GM14104A-6_179","2","2","179","12","2","test","","","","30.4692436040044","390","65.5753968253968","33.05","3","2","3","38","","10","3","","","4","3","","2","","4900","405","0","5","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003793","GM14106A-5","","plot","6783904","202331BCEPR_cere_rep2_GM14106A-5_216","2","2","216","15","6","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003812","GM14109A-2","","plot","6784076","202331BCEPR_cere_rep2_GM14109A-2_155","2","2","155","11","5","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003815","GM14109A-5","","plot","6783972","202331BCEPR_cere_rep2_GM14109A-5_146","2","2","146","10","5","test","","","","","180","","","3","1","1","","","10","2","","","","","","","","","","","1","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003817","GM14109A-7","","plot","6784010","202331BCEPR_cere_rep2_GM14109A-7_199","2","2","199","14","12","test","","","","29.0624459394521","150","23.6111111111111","11.9","5","2","2","12","","10","3","","","4","3","","3","","4500","338","0","7","","","1","8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003824","GM14162B-11","","plot","6783977","202331BCEPR_cere_rep2_GM14162B-11_257","2","2","257","18","14","test","","","","28.8817396313364","400","26.1904761904762","13.2","4","2","2","8","","10","3","","","2","3","","2","","3750","278","0","3","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003826","GM14162B-13","","plot","6783852","202331BCEPR_cere_rep2_GM14162B-13_242","2","2","242","17","2","test","","","","33.2970061291843","195","20.5357142857143","10.35","4","1","2","14","","10","2","","","3","3","","2","","4700","458","0","8","","","2","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003827","GM14162B-14","","plot","6784085","202331BCEPR_cere_rep2_GM14162B-14_249","2","2","249","17","9","test","","","","30.658049753579","","36.5476190476191","18.42","5","1","1","21","","10","2","","","3","3","","3","","4650","389","0","5","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003828","GM14162B-2","","plot","6783918","202331BCEPR_cere_rep2_GM14162B-2_192","2","2","192","13","12","test","","","","27.9524363233665","150","56.547619047619","28.5","5","1","2","31","","10","2","","","4","3","","2","","4850","335","0","9","","","2","7"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003829","GM14162B-3","","plot","6784060","202331BCEPR_cere_rep2_GM14162B-3_143","2","2","143","10","8","test","","","","","370","1.58730158730159","0.8","4","2","2","0","","10","3","","","2","3","","4","","","","0","3","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003835","GM14162B-9","","plot","6783867","202331BCEPR_cere_rep2_GM14162B-9_270","2","2","270","18","1","test","","","","26.9967955239064","","8.53174603174603","4.3","5","3","2","3","","10","3","","","1","3","","3","","4200","268","0","4","","","2","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003838","GM14201B-3","","plot","6783951","202331BCEPR_cere_rep2_GM14201B-3_238","2","2","238","16","3","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","323717","GM3426-5","","plot","6784012","202331BCEPR_cere_rep2_GM3426-5_156","2","2","156","11","6","check","","","","33.7944444444444","135","16.0714285714286","8.1","5","1","1","10","","10","2","","","3","3","","2","","5000","500","0","5","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","3944070","GM6302A-31","","plot","6783909","202331BCEPR_cere_rep2_GM6302A-31_201","2","2","201","14","10","test","","","","31.1998810090433","390","28.1746031746032","14.2","5","1","2","20","","10","2","","","3","3","","2","","4600","398","0","4","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","3748108","SM5908A-2","","plot","6784040","202331BCEPR_cere_rep2_SM5908A-2_187","2","2","187","13","7","test","","","","","140","","","2","3","3","","","10","3","","","","","","","","","","","1","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","3748385","SM5950A-9","","plot","6783839","202331BCEPR_cere_rep2_SM5950A-9_170","2","2","170","12","11","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","3749353","SM6174A-8","","plot","6784003","202331BCEPR_cere_rep2_SM6174A-8_165","2","2","165","11","15","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","3749387","SM6218A-12","","plot","6784084","202331BCEPR_cere_rep2_SM6218A-12_233","2","2","233","16","8","test","","","","35.3447103274559","","20.1388888888889","10.15","3","1","2","15","","10","2","","","4","3","","2","","4450","480","0","5","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","3749392","SM6218A-4","","plot","6783964","202331BCEPR_cere_rep2_SM6218A-4_191","2","2","191","13","11","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","3748201","SM6376A-23","","plot","6783931","202331BCEPR_cere_rep2_SM6376A-23_209","2","2","209","14","2","test","","","","33.1298056155507","","5.35714285714286","2.7","4","1","2","5","","10","3","","","1","3","","3","","2050","198","0","2","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003845","SM6535A-12","","plot","6784048","202331BCEPR_cere_rep2_SM6535A-12_229","2","2","229","16","12","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003849","SM6535A-16","","plot","6784065","202331BCEPR_cere_rep2_SM6535A-16_166","2","2","166","12","15","test","","","","29.2270562770562","90","9.32539682539682","4.7","5","1","1","5","","10","2","","","2","3","","3","","3250","247","0","7","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003858","SM6535A-7","","plot","6784017","202331BCEPR_cere_rep2_SM6535A-7_178","2","2","178","12","3","test","","","","","165","","","4","2","1","","","10","3","","","","","","","","","","","1","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003862","SM6536A-2","","plot","6783959","202331BCEPR_cere_rep2_SM6536A-2_189","2","2","189","13","9","test","","","","25.1017857142857","","23.8095238095238","12","4","1","2","8","","10","2","","","1","3","","1","","4850","258","0","1","","","1","6"," (Operator: lizbethpino, Time: )"
